order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
05408ed33df5e0bbf70d578dbdca2f29,4c33cd096ac1e26aea9bcce5306684ee,delivered,2018-07-26 20:01:37,2018-07-27 16:45:16,2018-07-30 13:39:00,2018-07-31 16:18:24,2018-08-02,1,bcfef6d5629403cedb2c8b855940337c,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-08-02 16:45:16,34.5,7.5,automotivo,48.0,238.0,2.0,150.0,16.0,7.0,16.0,auto
a522b7580df244e07961a4c4975f9824,9a775cf29c23851d803a901003b591f7,delivered,2018-08-12 16:26:59,2018-08-12 16:35:19,2018-08-13 16:04:00,2018-08-22 04:46:44,2018-09-10,1,a7dbbe93d8efca23c8ca3e1821486cb8,8d956fec2e4337affcb520f56fd8cbfd,2018-08-14 16:35:19,23.73,22.1,esporte_lazer,50.0,943.0,3.0,300.0,16.0,10.0,11.0,sports_leisure
88a82da4cb2eb4723c9965285fe826c9,cca5d26d25eee25b59a3f801a6fe855e,delivered,2018-08-10 13:37:19,2018-08-10 13:50:19,2018-08-14 13:16:00,2018-08-20 16:46:59,2018-08-27,1,8f067bbefef28a44846f69f9727378f5,4c18691b6037662be2df78a765d98ab5,2018-08-15 13:50:19,25.0,15.28,utilidades_domesticas,56.0,808.0,2.0,300.0,22.0,9.0,15.0,housewares
96519c210f6dfe22f8e85cad134443ae,a7970e9bcf747a903cb55978d562af76,delivered,2018-08-23 11:07:23,2018-08-23 11:30:30,2018-08-24 14:10:00,2018-08-27 18:38:50,2018-09-05,1,027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,2018-08-28 11:30:21,69.0,13.14,perfumaria,42.0,544.0,1.0,341.0,20.0,18.0,16.0,perfumery
96519c210f6dfe22f8e85cad134443ae,a7970e9bcf747a903cb55978d562af76,delivered,2018-08-23 11:07:23,2018-08-23 11:30:30,2018-08-24 14:10:00,2018-08-27 18:38:50,2018-09-05,2,027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,2018-08-28 11:30:21,69.0,13.14,perfumaria,42.0,544.0,1.0,341.0,20.0,18.0,16.0,perfumery
8a5fc33c79bf3f4d9bbcc3dceb6b67c4,b20ebfbab3478c59ce34f43e4c26feaa,delivered,2018-08-09 20:07:20,2018-08-10 15:45:36,2018-08-13 15:35:00,2018-08-18 12:36:48,2018-08-23,1,733162823b9a1dbc958b0988d32229da,6bbcb8924baf70b7fe2fe2097e8cd407,2018-08-14 15:45:36,231.2,38.53,artigos_de_festas,46.0,459.0,1.0,1350.0,23.0,17.0,18.0,party_supplies
32fdf0a2dd2215ae2db0580d82e792dd,638c0e3d52a0694cbb2a923981ebe974,delivered,2018-07-30 08:41:26,2018-07-30 08:50:11,2018-07-30 12:32:00,2018-08-02 16:12:05,2018-08-23,1,e343a7fbf868e28cb3f80ef0f6d9300c,f0837c8d71434931d9e38e7b79234797,2018-08-03 08:50:11,47.5,23.13,utilidades_domesticas,46.0,423.0,1.0,1950.0,40.0,20.0,32.0,housewares
2c12150c742ae2fa48bc703964c16c5f,ab0cf72dfe0538a63a57d6905ccb7b57,delivered,2018-07-28 17:55:27,2018-07-29 18:30:31,2018-07-30 14:54:00,2018-08-03 17:46:46,2018-08-16,1,2b54fb9a4acf707537eb53eb2458c241,ef728fa1f17436c91ed1ccd03dcf9631,2018-08-02 17:50:12,57.9,19.6,artes_e_artesanato,53.0,923.0,5.0,1000.0,25.0,25.0,25.0,arts_and_craftmanship
7325155ebf88da418deb3ac20a5d7f85,90b029e906f07221faaa229502f58f17,delivered,2018-08-16 14:25:26,2018-08-17 04:09:49,2018-08-23 13:54:00,2018-08-29 13:37:18,2018-09-12,1,6f1b3488c5314b527201978357a8d85f,240b9776d844d37535668549a396af32,2018-08-29 04:09:49,259.99,18.01,telefonia,52.0,1487.0,1.0,343.0,19.0,13.0,15.0,telephony
07a26b88cc90e93f5c9401de11a60793,16cb12efaba0eb4a1401091ebd4d9ec1,delivered,2018-08-22 12:19:45,2018-08-22 12:30:17,2018-08-22 20:13:00,2018-08-25 17:06:25,2018-08-27,1,4d8c2f14df6a1429692e995d787613a5,d9a84e1403de8da0c3aa531d6d108ba6,2018-08-24 12:30:17,12.9,7.39,bebes,50.0,304.0,1.0,350.0,23.0,4.0,23.0,baby
bad242af8ec5c0d7d5dcdec41f207e9e,5cc200d2334981b997f3ce341c6c91be,delivered,2018-08-18 08:55:15,2018-08-18 09:29:16,2018-08-21 13:53:00,2018-08-25 01:11:51,2018-09-05,1,8920f1824cd68512eb6fb0b0f41004bf,d98eec89afa3380e14463da2aabaea72,2018-08-21 09:29:16,29.99,15.31,fashion_bolsas_e_acessorios,24.0,198.0,2.0,350.0,20.0,16.0,16.0,fashion_bags_accessories
76cc0d927131093087a3d392008d9796,ce235b7711c4350b82cbeab0568b7df2,delivered,2018-08-22 02:16:10,2018-08-22 02:30:17,2018-08-23 13:55:00,2018-08-30 10:58:42,2018-09-18,1,c50ca07e9e4db9ea5011f06802c0aea0,9b013e03b2ab786505a1d3b5c0756754,2018-08-27 02:30:17,19.49,18.24,beleza_saude,59.0,1782.0,1.0,125.0,25.0,14.0,18.0,health_beauty
8b1956ed3dc60c9bfa629f6e215fd306,8fe941eef6875de4382210f20bea7718,delivered,2018-08-21 10:21:33,2018-08-21 10:35:25,2018-08-21 16:22:00,2018-08-23 23:36:41,2018-08-27,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2018-08-24 10:35:25,58.99,7.67,beleza_saude,59.0,492.0,2.0,200.0,22.0,10.0,18.0,health_beauty
de2acf01121628d8ca0b8c36ef103bd5,81abafc6b0432b81518f8ea7ce955077,delivered,2018-08-14 11:36:14,2018-08-14 11:50:49,2018-08-14 15:55:00,2018-08-28 21:12:35,2018-09-11,1,ab60483af7942c4bf838242e83eafee6,f205b1a3ca9a34e0f8a228bae6e4c7b3,2018-08-16 11:50:49,99.0,40.01,moveis_decoracao,57.0,1390.0,7.0,1750.0,50.0,13.0,40.0,furniture_decor
db033c99784b0da2569c40df1e7001d7,9e807266db4b8430db7b3826845e3626,delivered,2018-08-20 12:55:19,2018-08-21 04:35:20,2018-08-22 12:53:00,2018-08-27 14:42:51,2018-09-05,1,9f7f468f60c25b1f2b5183c259116c46,dc4a0fc896dc34b0d5bfec8438291c80,2018-08-29 04:31:46,72.12,18.61,cama_mesa_banho,56.0,146.0,2.0,400.0,40.0,3.0,40.0,bed_bath_table
852caeafa74327cfaf00268125425cef,8013ee378843ed340e90d428258eba9f,delivered,2018-07-24 15:09:33,2018-07-25 15:05:14,2018-07-27 13:56:00,2018-08-08 08:39:48,2018-08-16,1,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-07-27 15:05:14,49.9,22.28,fashion_bolsas_e_acessorios,50.0,411.0,5.0,150.0,16.0,5.0,20.0,fashion_bags_accessories
c30b8d50e79a4d6ce964a2a0b1f3a6d5,eecbb95c28e5a38188c0814cb3300ed6,delivered,2018-08-03 21:17:04,2018-08-03 21:30:12,2018-08-06 16:11:00,2018-08-13 23:32:42,2018-08-22,1,eb6913790ee61d3d4d8dffcbbedea827,382229d1e840115ffe3dbf5ff460e417,2018-08-06 21:30:12,29.9,15.31,pet_shop,57.0,1268.0,2.0,102.0,20.0,6.0,13.0,pet_shop
f67e17b84d5d476bc5478e79ed177a3d,8de96756639d09772d2f364c7c81c32c,delivered,2018-08-07 10:20:26,2018-08-09 03:50:16,2018-08-09 14:18:00,2018-08-10 17:48:31,2018-08-20,1,3fc3d637781e5d185455013606a6e2cd,bf00385a5f7fc1ef39a13c2e9ee50a5f,2018-08-20 03:50:16,32.9,7.45,eletronicos,32.0,1274.0,1.0,250.0,16.0,10.0,30.0,electronics
53e2d02e35bbcf2deb23911e2d791dbb,1291f934fe7340aecf7cf73d56781a35,delivered,2018-08-07 09:17:48,2018-08-08 03:10:34,2018-08-24 15:05:00,2018-08-30 14:16:51,2018-09-04,1,1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,2018-08-27 03:10:34,69.99,74.44,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,office_furniture
53e2d02e35bbcf2deb23911e2d791dbb,1291f934fe7340aecf7cf73d56781a35,delivered,2018-08-07 09:17:48,2018-08-08 03:10:34,2018-08-24 15:05:00,2018-08-30 14:16:51,2018-09-04,2,1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,2018-08-27 03:10:34,69.99,74.44,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,office_furniture
c094319b75c45fb8f3edc4fe857f65c7,b7896ffa94f5b80d1f845336080ddd63,delivered,2018-08-11 23:56:26,2018-08-12 00:05:11,2018-08-15 12:03:00,2018-08-17 01:23:35,2018-09-06,1,621dce691c2ff3f99e21c21057ddc0ba,6fd52c528dcb38be2eea044946b811f8,2018-08-31 00:05:11,129.89,11.93,cama_mesa_banho,51.0,444.0,2.0,950.0,50.0,16.0,16.0,bed_bath_table
cbd0a0bae58672055c7961ffbf0ee529,1305325ca39abb350e0bc23029594de4,delivered,2018-07-31 23:49:16,2018-08-01 00:04:16,2018-08-02 15:07:00,2018-08-15 17:58:26,2018-09-03,1,330144665b875c2b4555f88d9f4ed7c1,6eb94e1466490d327a09abf8f3552a50,2018-08-09 00:04:16,229.99,39.88,beleza_saude,59.0,410.0,1.0,558.0,21.0,13.0,16.0,health_beauty
e71783fc8cd92f708d13542f6d17ff7f,1b85ef7130ec3eedf81c37b98cfd9b40,delivered,2018-08-01 21:40:53,2018-08-03 03:30:28,2018-08-10 16:01:00,2018-08-17 14:32:42,2018-08-23,1,5938705c2fd05674b76e26fd47b7eab4,575df70bde3f9f2b30bf8d2e9910d725,2018-08-09 02:45:20,61.1,23.23,construcao_ferramentas_construcao,47.0,761.0,1.0,550.0,30.0,8.0,11.0,construction_tools_construction
9df9587a3db3e8ad4789a07841a0afe1,f31f7ec4f3a7e88d1f8f4931494e83ca,delivered,2018-08-20 14:09:38,2018-08-20 16:13:25,2018-08-22 08:16:00,2018-08-24 00:44:58,2018-08-28,1,a5a40bbbb395615fca259218aec4baab,9b013e03b2ab786505a1d3b5c0756754,2018-08-23 16:12:53,65.0,7.72,perfumaria,57.0,3848.0,4.0,150.0,24.0,17.0,17.0,perfumery
b81af5e0dbc943da7544bf507acf9e23,ad6422b821f38baebd08dd741a040921,delivered,2018-07-26 07:30:43,2018-07-27 04:05:17,2018-07-27 10:41:00,2018-08-01 16:11:06,2018-08-20,1,cb4ce8694660e0c90e4250ebfb0609d2,5b67882648febfb6e1225e6ad7164f6b,2018-08-01 04:05:17,94.0,14.96,esporte_lazer,54.0,615.0,1.0,700.0,22.0,22.0,15.0,sports_leisure
ad9e5e00d6f4a3d4226893dde85d40f7,de8599fc43904957a2c366c0281702d7,delivered,2018-07-21 11:25:48,2018-07-24 04:05:27,2018-07-24 15:03:00,2018-07-25 21:06:44,2018-07-31,1,20e638b21cd236147992f02fbdcf0673,e24d3429d294b2eb200b064ebb035879,2018-07-30 04:05:27,30.0,8.37,beleza_saude,38.0,1593.0,1.0,450.0,25.0,14.0,13.0,health_beauty
ad9e5e00d6f4a3d4226893dde85d40f7,de8599fc43904957a2c366c0281702d7,delivered,2018-07-21 11:25:48,2018-07-24 04:05:27,2018-07-24 15:03:00,2018-07-25 21:06:44,2018-07-31,2,20e638b21cd236147992f02fbdcf0673,e24d3429d294b2eb200b064ebb035879,2018-07-30 04:05:27,30.0,8.37,beleza_saude,38.0,1593.0,1.0,450.0,25.0,14.0,13.0,health_beauty
5dd074a5f6674685cfe723e7854c0b73,cce44d7973c3c5d679d99616b5f50c91,delivered,2018-07-25 07:59:03,2018-07-25 08:15:15,2018-08-07 08:45:00,2018-08-14 22:41:32,2018-08-21,1,71540d636652fc682032d3b3c0a180c1,213b25e6f54661939f11710a6fddb871,2018-08-06 08:15:15,119.85,23.64,casa_construcao,54.0,923.0,8.0,1050.0,16.0,27.0,16.0,home_construction
ac416b71ffbc5fbfe4b5cea8a05b0d4d,57add4c6f47d0d2bca43964b6a766e4d,delivered,2018-08-01 15:46:59,2018-08-01 16:50:09,2018-08-02 12:19:00,2018-08-03 16:39:01,2018-08-07,1,fa92cdb881a2eab7e1f10d0ba6f42fc5,54583ab379489add547fe47b628db589,2018-08-07 16:50:09,120.0,8.1,relogios_presentes,55.0,498.0,3.0,300.0,16.0,11.0,15.0,watches_gifts
d33eeaaa657fd3ae5e7f4e8f92892ea5,57967bed045af2bd3831f8997d98f916,delivered,2018-08-08 09:44:21,2018-08-08 11:05:12,2018-08-10 11:23:00,2018-08-13 23:22:01,2018-08-14,1,77da35d9e8023abd25ed7a92d9a65288,e9779976487b77c6d4ac45f75ec7afe9,2018-08-13 11:05:12,64.49,9.14,beleza_saude,53.0,3071.0,2.0,450.0,29.0,14.0,15.0,health_beauty
d33eeaaa657fd3ae5e7f4e8f92892ea5,57967bed045af2bd3831f8997d98f916,delivered,2018-08-08 09:44:21,2018-08-08 11:05:12,2018-08-10 11:23:00,2018-08-13 23:22:01,2018-08-14,2,77da35d9e8023abd25ed7a92d9a65288,e9779976487b77c6d4ac45f75ec7afe9,2018-08-13 11:05:12,64.49,9.14,beleza_saude,53.0,3071.0,2.0,450.0,29.0,14.0,15.0,health_beauty
1c6380dc10ebea9bad618eb25fedcdfa,6ddfe4644d853bff46e25a5736bef934,delivered,2018-07-29 01:00:56,2018-07-29 01:10:08,2018-07-30 13:07:00,2018-08-03 16:06:47,2018-08-17,1,35310457211638bcf0670da2cd8ba8be,da6a60cc8cc724fe51be021ff8be779c,2018-08-02 01:10:08,44.9,19.5,moveis_decoracao,31.0,1210.0,8.0,525.0,14.0,15.0,19.0,furniture_decor
4fcd41f1365d2b6852c34568499584b8,319c5ed662ae2f36a7c5fd3f5baa4008,delivered,2018-08-02 12:04:48,2018-08-03 02:35:17,2018-08-03 14:30:00,2018-08-07 00:24:30,2018-08-09,1,3d5837f86205fe83f03fb5f7e4d5b9cf,9d4db00d65d7760644ac0c14edb5fd86,2018-08-07 02:35:17,145.9,9.72,brinquedos,42.0,1002.0,4.0,1017.0,37.0,5.0,37.0,toys
ca1a95284ae96a8e085f7671c44f37a4,c1940861d8b883968a7395396874df95,delivered,2018-07-31 22:44:03,2018-07-31 23:20:08,2018-08-01 12:13:00,2018-08-06 21:47:44,2018-08-15,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-08-02 23:20:08,139.0,67.5,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,garden_tools
b9dd3c9858c240eba0ec042ec9f47c01,09915c12803ae121d230703fdb376015,delivered,2018-07-24 15:46:12,2018-07-25 02:35:13,2018-07-26 14:26:00,2018-07-31 21:42:59,2018-08-17,1,742a85d0c5a5b777484c139c7c07bd0d,23613d49c3ac2bd302259e55c06c050c,2018-08-01 02:35:13,89.9,41.61,moveis_decoracao,45.0,258.0,2.0,7000.0,30.0,30.0,30.0,furniture_decor
d5a777d0e1c561e945c9eedce2cad80f,e0590ae33ae1abecc19065b910364d75,delivered,2018-07-23 15:51:52,2018-07-23 16:46:02,2018-07-24 14:22:00,2018-07-27 20:32:52,2018-08-06,1,1ebde342c905182ffc07333fc569c590,640e21a7d01df7614a3b4923e990d40c,2018-07-25 16:24:38,44.85,13.89,cama_mesa_banho,23.0,416.0,2.0,738.0,38.0,8.0,24.0,bed_bath_table
cf8152b6a51ad306ad09a2d253c8133c,9b0ca7ce354778d017ea016dd199f9ee,delivered,2018-08-18 19:48:43,2018-08-18 20:10:05,2018-08-20 15:04:00,2018-08-24 19:16:48,2018-08-31,1,6d07236d4abe99b5b1cbf368971bf6e7,01fd077212124329bac32490e8ef80d9,2018-08-21 20:10:05,38.0,12.93,brinquedos,49.0,170.0,6.0,200.0,17.0,7.0,12.0,toys
905abf7e67aedee76e5974a22bcef8cd,944d4db30a78d0a21034f284bd2f4a85,delivered,2018-08-04 10:41:13,2018-08-04 10:50:17,2018-08-06 11:07:00,2018-08-09 12:47:26,2018-08-20,1,936a034fe3b07b7ae7c87fc8ceb0749d,6560211a19b47992c3666cc44a7e94c0,2018-08-07 10:50:17,249.0,16.84,relogios_presentes,58.0,1233.0,4.0,450.0,16.0,2.0,20.0,watches_gifts
bda35b10977d165ff7f6ae6ce187a4e3,51f650a65f069672f200ed66b550662f,delivered,2018-07-28 13:14:46,2018-07-28 13:44:35,2018-07-30 15:35:00,2018-08-02 13:08:30,2018-08-13,1,1f532d60bbc8273d9dd553120f6e47d5,e9511df20ccd82658a30c37b7fb343af,2018-07-31 13:44:35,106.6,24.36,ferramentas_jardim,59.0,1609.0,2.0,6950.0,21.0,65.0,21.0,garden_tools
bda35b10977d165ff7f6ae6ce187a4e3,51f650a65f069672f200ed66b550662f,delivered,2018-07-28 13:14:46,2018-07-28 13:44:35,2018-07-30 15:35:00,2018-08-02 13:08:30,2018-08-13,2,1f532d60bbc8273d9dd553120f6e47d5,e9511df20ccd82658a30c37b7fb343af,2018-07-31 13:44:35,106.6,24.36,ferramentas_jardim,59.0,1609.0,2.0,6950.0,21.0,65.0,21.0,garden_tools
bda35b10977d165ff7f6ae6ce187a4e3,51f650a65f069672f200ed66b550662f,delivered,2018-07-28 13:14:46,2018-07-28 13:44:35,2018-07-30 15:35:00,2018-08-02 13:08:30,2018-08-13,3,1f532d60bbc8273d9dd553120f6e47d5,e9511df20ccd82658a30c37b7fb343af,2018-07-31 13:44:35,106.6,24.36,ferramentas_jardim,59.0,1609.0,2.0,6950.0,21.0,65.0,21.0,garden_tools
011724d1afbd91844302627f79a66800,9899640961f5678c7fb0c46815ee6408,delivered,2018-08-09 18:32:00,2018-08-09 18:44:58,2018-08-10 13:55:00,2018-08-15 12:46:48,2018-08-22,1,c1617123e66d2491ca93ceadfd36203e,b2479f944e1b90cf8a5de1bbfde284d6,2018-08-14 18:44:58,54.99,14.7,cama_mesa_banho,54.0,687.0,2.0,1050.0,32.0,5.0,30.0,bed_bath_table
4cf039bb3ac612eaf93de354f5da9cbe,fec94867036494021f5710ea97ddd84e,delivered,2018-07-30 15:35:36,2018-07-30 19:32:04,2018-08-01 15:17:00,2018-08-14 00:54:46,2018-08-16,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-03 16:55:23,170.0,25.54,telefonia,58.0,1500.0,4.0,700.0,32.0,15.0,21.0,telephony
4cf039bb3ac612eaf93de354f5da9cbe,fec94867036494021f5710ea97ddd84e,delivered,2018-07-30 15:35:36,2018-07-30 19:32:04,2018-08-01 15:17:00,2018-08-14 00:54:46,2018-08-16,2,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-03 16:55:23,170.0,25.54,telefonia,58.0,1500.0,4.0,700.0,32.0,15.0,21.0,telephony
2b9f8967c6489ea04357a9fc58740ae5,4a46e095cc22c617bcd64870dc2ef70f,delivered,2018-08-10 11:07:56,2018-08-10 11:15:19,2018-08-14 14:53:00,2018-08-27 11:35:38,2018-09-17,1,53db18171eeeead5f0a7ea398054c298,d5ba419e26d246a0719437cf37d9b46d,2018-08-14 11:15:19,196.0,16.47,informatica_acessorios,58.0,1017.0,3.0,350.0,16.0,10.0,11.0,computers_accessories
8654cd8e725e48af0d843f5c60598e72,bad4461ca80fdc3b1cbcdeb8ccb6ad42,delivered,2018-07-22 13:18:56,2018-07-23 11:31:28,2018-07-24 14:37:00,2018-07-30 15:05:40,2018-08-28,1,96f027a4749058d508f6c1bda657c79d,7d13fca15225358621be4086e1eb0964,2018-08-01 09:18:26,219.0,19.78,audio,45.0,442.0,1.0,483.0,18.0,12.0,13.0,audio
9fb578d8a9c6d5c73ea157e45b69d479,741775b7ac1b255bb101811981b5a569,delivered,2018-08-02 12:05:20,2018-08-02 12:50:18,2018-08-06 17:36:00,2018-08-10 21:33:34,2018-08-27,1,86133a2151bd98a3ed2ad758709e6d1b,f27e33c6d29b5138fa9967bcd445b6d5,2018-08-08 12:50:18,54.9,17.31,cool_stuff,59.0,1634.0,6.0,1750.0,20.0,8.0,14.0,cool_stuff
59b598f25ce5991f7526c8ff8fc76601,e6e6d9148c8ecb73bbaf5f498003923e,delivered,2018-07-20 02:59:01,2018-07-24 11:33:18,2018-07-25 06:56:00,2018-07-30 19:38:43,2018-08-03,1,145978af3e89b318be0b717a0953649a,18e694e0e48ed6f7aa3f24aade5fd697,2018-07-30 04:10:20,19.0,12.79,informatica_acessorios,56.0,295.0,3.0,150.0,31.0,3.0,28.0,computers_accessories
cccc154ce300f1dd193065ddbf6383f9,9f4941a3863ffce26f87e9bb96d81c95,delivered,2018-07-26 11:04:47,2018-07-27 04:05:17,2018-07-27 15:10:00,2018-08-02 21:24:52,2018-08-20,1,b273b6db0baa191909f11d3bc4d44144,7d13fca15225358621be4086e1eb0964,2018-08-07 04:05:17,110.0,18.87,relogios_presentes,39.0,622.0,1.0,340.0,18.0,9.0,13.0,watches_gifts
777f09795a87e5598924d1f7090deeb1,39c74e07d34944b5be0c87dc592e9882,delivered,2018-08-10 15:03:50,2018-08-10 15:15:12,2018-08-13 14:53:00,2018-08-15 20:58:35,2018-08-27,1,43d2d5d7e3a65abd97422578f9d4df78,daeb5653dd96c1b11860f72209795012,2018-08-21 15:15:12,99.9,14.04,fashion_bolsas_e_acessorios,45.0,1220.0,6.0,200.0,40.0,32.0,11.0,fashion_bags_accessories
d15b257b7d9942a18c578ac0b3483139,38c0e22834675c9915d1658a60101390,delivered,2018-08-21 12:35:22,2018-08-21 12:50:30,2018-08-21 16:07:00,2018-08-27 21:46:47,2018-09-19,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2018-08-23 12:50:30,364.0,20.7,beleza_saude,51.0,625.0,1.0,900.0,25.0,12.0,38.0,health_beauty
68f730bca7855a941b075dfde3e84ab9,e5fe2d9ea5954c5744411fdf67ae5891,delivered,2018-07-25 12:32:23,2018-07-26 03:15:24,2018-07-26 11:45:00,2018-08-20 12:54:51,2018-08-13,1,ad0f4396498e31de10230b2a10f069b8,9b1f656ca3060f8af17a50d8a024b533,2018-08-01 03:15:24,28.5,19.39,construcao_ferramentas_ferramentas,54.0,332.0,1.0,700.0,35.0,15.0,15.0,costruction_tools_tools
88d1d2267096b03d7478723323ea363c,8ebf5bb8913b582c4bd7b637c370e03a,delivered,2018-08-14 10:20:28,2018-08-14 10:30:42,2018-08-14 14:23:00,2018-08-16 15:18:52,2018-08-17,1,73326828aa5efe1ba096223de496f596,d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-16 10:30:23,82.0,8.73,alimentos,32.0,1392.0,1.0,330.0,20.0,15.0,16.0,food
f26f902bdbbc733c04384af07f954c19,e04fc9722632182bd8740b612e764f2f,delivered,2018-08-20 14:25:47,2018-08-20 16:15:30,2018-08-22 12:48:00,2018-08-24 23:18:57,2018-08-24,1,88a3f73bd7326cded0153029c775d145,3ab971ce71839580d2ae5b4e40fe8044,2018-08-23 16:15:30,119.0,16.13,esporte_lazer,47.0,614.0,1.0,5900.0,35.0,28.0,32.0,sports_leisure
53644a8a66249361bd171848c8df4f83,e0a1ffd73a9bfb889d91a9dfca16ee80,delivered,2018-08-02 13:18:47,2018-08-02 14:00:07,2018-08-04 09:18:00,2018-08-09 14:33:38,2018-08-09,1,330144665b875c2b4555f88d9f4ed7c1,6eb94e1466490d327a09abf8f3552a50,2018-08-08 14:00:07,229.99,10.36,beleza_saude,59.0,410.0,1.0,558.0,21.0,13.0,16.0,health_beauty
087b9476284aab4d762f05d8c0181aab,05ae07724e12ebb587685c8acdb8260c,delivered,2018-08-12 20:52:56,2018-08-14 04:35:25,2018-08-23 09:16:00,2018-08-30 22:44:28,2018-09-06,1,ddbd0c1c8d8bf3e9142fc3b9751a476a,99002261c568a84cce14d43fcffb43ea,2018-08-23 04:35:25,100.0,53.05,bebes,51.0,1140.0,2.0,550.0,30.0,10.0,20.0,baby
f41a94d6c69bc6a77e342c4a43f14cdd,de477a1a9fbee437652412f90833a90c,delivered,2018-07-24 18:46:10,2018-07-26 03:05:17,2018-07-26 14:50:00,2018-07-30 18:08:23,2018-08-09,1,c1f5307decb89342351bec53668cffd9,ea8482cd71df3c1969d7b9473ff13abc,2018-07-31 03:05:17,29.99,15.31,telefonia,60.0,777.0,4.0,300.0,17.0,4.0,12.0,telephony
0a4c05d2e1ae812a342af2f5c9a34b36,3191981f84b69ebcca47bce1954371fc,delivered,2018-07-31 13:55:19,2018-08-02 05:15:25,2018-08-02 14:47:00,2018-08-03 13:48:35,2018-08-10,1,69523f67543ff9ea6b1a15858fb59b3b,6560211a19b47992c3666cc44a7e94c0,2018-08-06 05:15:25,58.0,2.17,relogios_presentes,55.0,201.0,8.0,200.0,16.0,2.0,11.0,watches_gifts
0a4c05d2e1ae812a342af2f5c9a34b36,3191981f84b69ebcca47bce1954371fc,delivered,2018-07-31 13:55:19,2018-08-02 05:15:25,2018-08-02 14:47:00,2018-08-03 13:48:35,2018-08-10,2,6fd82d8f842424334fedf31190e54d24,6560211a19b47992c3666cc44a7e94c0,2018-08-06 05:15:25,55.0,21.68,relogios_presentes,60.0,160.0,3.0,250.0,16.0,2.0,20.0,watches_gifts
0a4c05d2e1ae812a342af2f5c9a34b36,3191981f84b69ebcca47bce1954371fc,delivered,2018-07-31 13:55:19,2018-08-02 05:15:25,2018-08-02 14:47:00,2018-08-03 13:48:35,2018-08-10,3,cdc4af478fef19f03f1d0353c00271cd,3d871de0142ce09b7081e2b9d1733cb1,2018-08-08 05:15:25,29.9,4.34,relogios_presentes,52.0,364.0,1.0,250.0,40.0,10.0,25.0,watches_gifts
a4e8c6ce4b3017aceed77c3e34035dca,911e8698dd74044892f615e51170f476,delivered,2018-08-07 10:47:57,2018-08-07 11:04:54,2018-08-07 15:13:00,2018-08-10 14:34:56,2018-08-28,1,f72c56e46adf2ef4cf84a708f8644f89,fde0cc9ea29c8ccfc0a2c22256a58c71,2018-08-09 11:04:54,215.0,60.72,moveis_sala,51.0,759.0,5.0,9150.0,87.0,10.0,56.0,furniture_living_room
171b2216b2d1b1f42bc9481f06dfaa40,4effb0c115d3623a11c524295db4150c,delivered,2018-08-08 12:25:33,2018-08-08 12:35:17,2018-08-09 12:15:00,2018-08-17 20:04:36,2018-09-04,1,542d6af4881a5a647cde02c201f43916,1835b56ce799e6a4dc4eddc053f04066,2018-08-10 12:35:17,38.99,19.46,cama_mesa_banho,54.0,204.0,1.0,550.0,16.0,10.0,16.0,bed_bath_table
94cf59885365bee1e40724968aa2f524,4df1359c081f4d8d5e650694a59f8244,delivered,2018-08-09 20:37:04,2018-08-09 20:45:11,2018-08-10 13:21:00,2018-08-15 15:03:26,2018-08-20,1,a4f599bc20c26f1845518f370c437896,23a0ffca143a15b9b5bbdb7d552f626a,2018-08-13 20:45:11,159.99,13.78,ferramentas_jardim,39.0,524.0,2.0,500.0,32.0,4.0,12.0,garden_tools
